193,CHHATTISGARH,JASHPUR,BAGICHA,KEWAI,MADHUPUR,MADHUPUR,Iron,1.00,12.97,Fully Covered
194,CHHATTISGARH,JASHPUR,BAGICHA,KHAKHARA,KHAKHRA,AMATPANI,Iron,1.00,2.01,Fully Covered
195,CHHATTISGARH,JASHPUR,BAGICHA,KHAKHARA,KHAKHRA,BABUTOLI,Iron,1.00,1.80,Fully Covered
196,CHHATTISGARH,JASHPUR,BAGICHA,KHAKHARA,KHAKHRA,CHUTAITOLI,Iron,1.00,1.35,Fully Covered
197,CHHATTISGARH,JASHPUR,BAGICHA,KHAKHARA,KHAKHRA,HARRADIPA,Iron,1.00,12.73,Fully Covered
198,CHHATTISGARH,JASHPUR,BAGICHA,KHAKHARA,KHAKHRA,KERAPATH,Iron,1.00,1.36,Fully Covered
199,CHHATTISGARH,JASHPUR,BAGICHA,KHAKHARA,KHAKHRA,KHAKHARA,Iron,1.00,15.71,Fully Covered
200,CHHATTISGARH,JASHPUR,BAGICHA,KHAKHARA,KHAKHRA,NEEMGAON,Iron,1.00,13.66,Fully Covered
201,CHHATTISGARH,JASHPUR,BAGICHA,KODOPARA,KODOPARA,KODOPARA,Iron,1.00,2.83,Fully Covered
202,CHHATTISGARH,JASHPUR,BAGICHA,KOPA,KOPA,BAMHANI,Fluoride,1.50,2.37,Fully Covered
203,CHHATTISGARH,JASHPUR,BAGICHA,KOPA,KOPA,BICHKOPA,Iron,1.00,2.35,Fully Covered
204,CHHATTISGARH,JASHPUR,BAGICHA,KOPA,KOPA,KAPA-UPAR,Fluoride,1.50,2.00,Fully Covered
205,CHHATTISGARH,JASHPUR,BAGICHA,KOPA,KOPA,MORCHATOLI,Iron,1.00,1.86,Fully Covered
